P000001309,05/28/2010,01/01/9999,1560
P000001310,05/28/2010,01/01/9999,4950
P000001311,05/28/2010,01/01/9999,4670
P000001312,05/28/2010,01/01/9999,4850
P000001313,05/29/2010,01/01/9999,4960
P000001314,05/29/2010,01/01/9999,4990
P000001315,05/29/2010,01/01/9999,3780
P000001316,05/29/2010,01/01/9999,4250
P000001317,05/30/2010,01/01/9999,4200
P000001318,05/30/2010,01/01/9999,3900
P000001319,05/30/2010,01/01/9999,3800
P000001320,05/31/2010,01/01/9999,6460
P000001321,06/02/2010,01/01/9999,6260
P000001322,06/03/2010,01/01/9999,6130
P000001323,06/03/2010,01/01/9999,5890
P000001324,06/04/2010,01/01/9999,5940
P000001325,06/04/2010,01/01/9999,990
P000001326,06/04/2010,01/01/9999,830
P000001327,06/05/2010,01/01/9999,890
P000001328,06/05/2010,01/01/9999,820
P000001329,06/05/2010,01/01/9999,900
P000001330,06/06/2010,01/01/9999,190
P000001331,06/06/2010,01/01/9999,190
P000001332,06/07/2010,01/01/9999,180
P000001333,06/07/2010,01/01/9999,230
P000001334,06/07/2010,01/01/9999,320
P000001335,06/07/2010,01/01/9999,260
P000001336,06/08/2010,01/01/9999,270
P000001337,06/08/2010,01/01/9999,370
P000001338,06/09/2010,01/01/9999,180
P000001339,06/10/2010,01/01/9999,220
P000001340,06/10/2010,01/01/9999,170
P000001341,06/11/2010,01/01/9999,130
P000001342,06/11/2010,01/01/9999,110
P000001343,06/11/2010,01/01/9999,140
P000001344,06/11/2010,01/01/9999,110
P000001345,06/13/2010,01/01/9999,190
P000001346,06/13/2010,01/01/9999,190
P000001347,06/13/2010,01/01/9999,180
P000001348,06/13/2010,01/01/9999,180
P000001349,06/14/2010,01/01/9999,220
P000001350,06/15/2010,01/01/9999,350
P000001351,06/15/2010,01/01/9999,340
P000001352,06/15/2010,01/01/9999,320
P000001353,06/16/2010,01/01/9999,340
P000001354,06/17/2010,01/01/9999,380
P000001355,06/17/2010,01/01/9999,680
P000001356,06/19/2010,01/01/9999,720
P000001357,06/19/2010,01/01/9999,580
P000001358,06/19/2010,01/01/9999,720
P000001359,06/21/2010,01/01/9999,760
P000001360,06/21/2010,01/01/9999,100
P000001361,06/22/2010,01/01/9999,210
P000001362,06/22/2010,01/01/9999,130
P000001363,06/24/2010,01/01/9999,170
P000001364,06/25/2010,01/01/9999,90
P000001365,06/25/2010,01/01/9999,260
P000001366,06/25/2010,01/01/9999,190
P000001367,06/26/2010,01/01/9999,180
P000001368,06/27/2010,01/01/9999,260
P000001369,06/27/2010,01/01/9999,230
P000001370,06/27/2010,01/01/9999,690
P000001371,06/28/2010,01/01/9999,550
P000001372,06/28/2010,01/01/9999,640
P000001373,06/28/2010,01/01/9999,570
P000001374,06/28/2010,01/01/9999,480
P000001375,06/28/2010,01/01/9999,500
P000001376,06/29/2010,01/01/9999,600
P000001377,06/30/2010,01/01/9999,600
P000001378,07/01/2010,01/01/9999,720
P000001379,07/01/2010,01/01/9999,590
P000001380,07/01/2010,01/01/9999,350
P000001381,07/03/2010,01/01/9999,300
P000001382,07/03/2010,01/01/9999,190
P000001383,07/04/2010,01/01/9999,200
P000001384,07/04/2010,01/01/9999,140
P000001385,07/04/2010,01/01/9999,490
P000001386,07/04/2010,01/01/9999,490
P000001387,07/04/2010,01/01/9999,450
P000001388,07/05/2010,01/01/9999,460
P000001389,07/06/2010,01/01/9999,420
P000001390,07/06/2010,01/01/9999,440
P000001391,07/06/2010,01/01/9999,480
P000001392,07/06/2010,01/01/9999,430
P000001393,07/08/2010,01/01/9999,490
P000001394,07/08/2010,01/01/9999,440
P000001395,07/09/2010,01/01/9999,160
P000001396,07/09/2010,01/01/9999,100
P000001397,07/09/2010,01/01/9999,150
P000001398,07/09/2010,01/01/9999,160
P000001399,07/09/2010,01/01/9999,120
P000001400,07/10/2010,01/01/9999,490
P000001401,07/10/2010,01/01/9999,450
P000001402,07/12/2010,01/01/9999,410
P000001403,07/12/2010,01/01/9999,430
P000001404,07/12/2010,01/01/9999,380
P000001405,07/12/2010,01/01/9999,330
P000001406,07/12/2010,01/01/9999,240
P000001407,07/12/2010,01/01/9999,350
P000001408,07/13/2010,01/01/9999,290
P000001409,07/13/2010,01/01/9999,330
P000001410,07/14/2010,01/01/9999,270
P000001411,07/14/2010,01/01/9999,360
P000001412,07/14/2010,01/01/9999,340
P000001413,07/14/2010,01/01/9999,320
P000001414,07/15/2010,01/01/9999,340
P000001415,07/15/2010,01/01/9999,350
P000001416,07/16/2010,01/01/9999,900
P000001417,07/17/2010,01/01/9999,880
P000001418,07/17/2010,01/01/9999,790
P000001419,07/17/2010,01/01/9999,790
P000001420,07/18/2010,01/01/9999,660
P000001421,07/18/2010,01/01/9999,670
P000001422,07/18/2010,01/01/9999,550
P000001423,07/18/2010,01/01/9999,630
P000001424,07/18/2010,01/01/9999,590
P000001425,07/20/2010,01/01/9999,260
P000001426,07/20/2010,01/01/9999,280
P000001427,07/20/2010,01/01/9999,350
P000001428,07/21/2010,01/01/9999,300
P000001429,07/21/2010,01/01/9999,270
P000001430,07/21/2010,01/01/9999,300
P000001431,07/22/2010,01/01/9999,290
P000001432,07/22/2010,01/01/9999,250
P000001433,07/22/2010,01/01/9999,240
P000001434,07/23/2010,01/01/9999,270
P000001435,07/23/2010,01/01/9999,250
P000001436,07/23/2010,01/01/9999,200
P000001437,07/24/2010,01/01/9999,100
P000001438,07/24/2010,01/01/9999,190
P000001439,07/25/2010,01/01/9999,200
P000001440,07/25/2010,01/01/9999,120
P000001441,07/25/2010,01/01/9999,150
P000001442,07/25/2010,01/01/9999,170
P000001443,07/26/2010,01/01/9999,140
P000001444,07/26/2010,01/01/9999,150
P000001445,07/26/2010,01/01/9999,530
P000001446,07/26/2010,01/01/9999,550
P000001447,07/26/2010,01/01/9999,510
P000001448,07/27/2010,01/01/9999,420
P000001449,07/27/2010,01/01/9999,520
P000001450,07/28/2010,01/01/9999,330
P000001451,07/29/2010,01/01/9999,410
P000001452,07/30/2010,01/01/9999,380
P000001453,07/30/2010,01/01/9999,560
P000001454,07/31/2010,01/01/9999,1220
P000001455,07/31/2010,01/01/9999,320
P000001456,07/31/2010,01/01/9999,220
P000001457,07/31/2010,01/01/9999,250
P000001458,08/01/2010,01/01/9999,300
P000001459,08/01/2010,01/01/9999,260
P000001460,08/02/2010,01/01/9999,770
P000001461,08/02/2010,01/01/9999,1540
P000001462,08/03/2010,01/01/9999,390
P000001463,08/03/2010,01/01/9999,350
P000001464,08/04/2010,01/01/9999,360
P000001465,08/04/2010,01/01/9999,70
P000001466,08/04/2010,01/01/9999,90
P000001467,08/04/2010,01/01/9999,100
P000001468,08/05/2010,01/01/9999,80
P000001469,08/05/2010,01/01/9999,110
P000001470,08/06/2010,01/01/9999,160
P000001471,08/06/2010,01/01/9999,110
P000001472,08/06/2010,01/01/9999,170
P000001473,08/07/2010,01/01/9999,190
P000001474,08/08/2010,01/01/9999,150
P000001475,08/09/2010,01/01/9999,350
P000001476,08/09/2010,01/01/9999,350
P000001477,08/09/2010,01/01/9999,360
P000001478,08/09/2010,01/01/9999,370
P000001479,08/09/2010,01/01/9999,390
P000001480,08/09/2010,01/01/9999,360
P000001481,08/10/2010,01/01/9999,360
P000001482,08/11/2010,01/01/9999,390
P000001483,08/11/2010,01/01/9999,310
P000001484,08/13/2010,01/01/9999,230
P000001485,08/13/2010,01/01/9999,320
P000001486,08/13/2010,01/01/9999,220
P000001487,08/13/2010,01/01/9999,360
P000001488,08/13/2010,01/01/9999,410
P000001489,08/13/2010,01/01/9999,380
P000001490,08/13/2010,01/01/9999,440
P000001491,08/14/2010,01/01/9999,370
P000001492,08/14/2010,01/01/9999,360
P000001493,08/15/2010,01/01/9999,540
P000001494,08/15/2010,01/01/9999,530
P000001495,08/15/2010,01/01/9999,530
P000001496,08/15/2010,01/01/9999,520
P000001497,08/16/2010,01/01/9999,550
P000001498,08/17/2010,01/01/9999,480
P000001499,08/17/2010,01/01/9999,540
P000001500,08/17/2010,01/01/9999,620
P000001501,08/19/2010,01/01/9999,520
P000001502,08/19/2010,01/01/9999,540
P000001503,08/21/2010,01/01/9999,250
P000001504,08/21/2010,01/01/9999,260
P000001505,08/21/2010,01/01/9999,270
P000001506,08/22/2010,01/01/9999,290
P000001507,08/22/2010,01/01/9999,280
P000001508,08/23/2010,01/01/9999,190
P000001509,08/23/2010,01/01/9999,150
P000001510,08/23/2010,01/01/9999,140
P000001511,08/23/2010,01/01/9999,180
P000001512,08/24/2010,01/01/9999,230
P000001513,08/24/2010,01/01/9999,360
P000001514,08/24/2010,01/01/9999,410
P000001515,08/24/2010,01/01/9999,310
P000001516,08/24/2010,01/01/9999,380
P000001517,08/24/2010,01/01/9999,420
P000001518,08/24/2010,01/01/9999,370
P000001519,08/24/2010,01/01/9999,380
P000001520,08/25/2010,01/01/9999,430
P000001521,08/25/2010,01/01/9999,460
P000001522,08/26/2010,01/01/9999,260
P000001523,08/26/2010,01/01/9999,510
P000001524,08/26/2010,01/01/9999,530
P000001525,08/27/2010,01/01/9999,520
P000001526,08/28/2010,01/01/9999,560
P000001527,08/29/2010,01/01/9999,500
P000001528,08/29/2010,01/01/9999,540
P000001529,08/29/2010,01/01/9999,490
P000001530,08/31/2010,01/01/9999,400
P000001531,09/01/2010,01/01/9999,460
P000001532,09/01/2010,01/01/9999,500
P000001533,09/01/2010,01/01/9999,470
P000001534,09/01/2010,01/01/9999,480
P000001535,09/01/2010,01/01/9999,430
P000001536,09/02/2010,01/01/9999,530
P000001537,09/02/2010,01/01/9999,520
P000001538,09/03/2010,01/01/9999,470
P000001539,09/03/2010,01/01/9999,630
P000001540,09/03/2010,01/01/9999,580
P000001541,09/04/2010,01/01/9999,670
P000001542,09/04/2010,01/01/9999,510
P000001543,09/04/2010,01/01/9999,450
P000001544,09/04/2010,01/01/9999,420
P000001545,09/04/2010,01/01/9999,470
P000001546,09/05/2010,01/01/9999,560
P000001547,09/05/2010,01/01/9999,460
P000001548,09/05/2010,01/01/9999,660
P000001549,09/05/2010,01/01/9999,650
P000001550,09/05/2010,01/01/9999,670
P000001551,09/05/2010,01/01/9999,500
P000001552,09/06/2010,01/01/9999,620
P000001553,09/06/2010,01/01/9999,460
P000001554,09/06/2010,01/01/9999,490
P000001555,09/06/2010,01/01/9999,370
P000001556,09/07/2010,01/01/9999,350
P000001557,09/07/2010,01/01/9999,420
P000001558,09/08/2010,01/01/9999,370
P000001559,09/08/2010,01/01/9999,260
P000001560,09/08/2010,01/01/9999,520
P000001561,09/08/2010,01/01/9999,800
P000001562,09/08/2010,01/01/9999,550
P000001563,09/08/2010,01/01/9999,240
P000001564,09/08/2010,01/01/9999,850
P000001565,09/09/2010,01/01/9999,920
P000001566,09/09/2010,01/01/9999,290
P000001567,09/10/2010,01/01/9999,950
P000001568,09/11/2010,01/01/9999,540
P000001569,09/11/2010,01/01/9999,280
P000001570,09/12/2010,01/01/9999,290
P000001571,09/12/2010,01/01/9999,810
P000001572,09/13/2010,01/01/9999,1120
P000001573,09/13/2010,01/01/9999,1250
P000001574,09/13/2010,01/01/9999,1000
P000001575,09/13/2010,01/01/9999,1510
P000001576,09/13/2010,01/01/9999,1390
P000001577,09/13/2010,01/01/9999,1380
P000001578,09/13/2010,01/01/9999,1010
P000001579,09/13/2010,01/01/9999,1420
P000001580,09/14/2010,01/01/9999,1200
P000001581,09/14/2010,01/01/9999,1340
P000001582,09/15/2010,01/01/9999,750
P000001583,09/16/2010,01/01/9999,890
P000001584,09/16/2010,01/01/9999,640
P000001585,09/17/2010,01/01/9999,680
P000001586,09/17/2010,01/01/9999,920
P000001587,09/17/2010,01/01/9999,8460
P000001588,09/17/2010,01/01/9999,8260
P000001589,09/17/2010,01/01/9999,8200
P000001590,09/17/2010,01/01/9999,6100
P000001591,09/18/2010,01/01/9999,7480
P000001592,09/20/2010,01/01/9999,6770
P000001593,09/20/2010,01/01/9999,7440
P000001594,09/20/2010,01/01/9999,7290
P000001595,09/21/2010,01/01/9999,6450
P000001596,09/21/2010,01/01/9999,7130
P000001597,09/21/2010,01/01/9999,4150
P000001598,09/22/2010,01/01/9999,4320
P000001599,09/22/2010,01/01/9999,2920
P000001600,09/23/2010,01/01/9999,4000
P000001601,09/23/2010,01/01/9999,4630
P000001602,09/23/2010,01/01/9999,8730
P000001603,09/23/2010,01/01/9999,9030
P000001604,09/23/2010,01/01/9999,8790
P000001605,09/24/2010,01/01/9999,9430
P000001606,09/25/2010,01/01/9999,8530
P000001607,09/25/2010,01/01/9999,5600
P000001608,09/27/2010,01/01/9999,5480
P000001609,09/27/2010,01/01/9999,5350
P000001610,09/28/2010,01/01/9999,5810
P000001611,09/28/2010,01/01/9999,5680
P000001612,09/28/2010,01/01/9999,850
P000001613,09/28/2010,01/01/9999,750
P000001614,09/29/2010,01/01/9999,370
P000001615,09/29/2010,01/01/9999,470
P000001616,09/29/2010,01/01/9999,380
P000001617,09/29/2010,01/01/9999,660
P000001618,09/30/2010,01/01/9999,580
P000001619,09/30/2010,01/01/9999,630
P000001620,09/30/2010,01/01/9999,590
P000001621,10/01/2010,01/01/9999,660
P000001622,10/02/2010,01/01/9999,1190
P000001623,10/03/2010,01/01/9999,1020
P000001624,10/03/2010,01/01/9999,1120
P000001625,10/04/2010,01/01/9999,980
P000001626,10/04/2010,01/01/9999,1400
P000001627,10/04/2010,01/01/9999,1000
P000001628,10/04/2010,01/01/9999,730
P000001629,10/04/2010,01/01/9999,660
P000001630,10/05/2010,01/01/9999,650
P000001631,10/06/2010,01/01/9999,710
P000001632,10/07/2010,01/01/9999,300
P000001633,10/07/2010,01/01/9999,310
P000001634,10/07/2010,01/01/9999,280
P000001635,10/07/2010,01/01/9999,330
P000001636,10/10/2010,01/01/9999,240
P000001637,10/10/2010,01/01/9999,400
P000001638,10/10/2010,01/01/9999,430
P000001639,10/10/2010,01/01/9999,640
P000001640,10/11/2010,01/01/9999,590
P000001641,10/11/2010,01/01/9999,370
P000001642,10/11/2010,01/01/9999,940
P000001643,10/11/2010,01/01/9999,810
P000001644,10/11/2010,01/01/9999,1050
P000001645,10/12/2010,01/01/9999,1300
P000001646,10/12/2010,01/01/9999,970
P000001647,10/12/2010,01/01/9999,270
P000001648,10/12/2010,01/01/9999,250
P000001649,10/12/2010,01/01/9999,310
P000001650,10/12/2010,01/01/9999,160
P000001651,10/13/2010,01/01/9999,230
P000001652,10/14/2010,01/01/9999,180
P000001653,10/15/2010,01/01/9999,100
P000001654,10/15/2010,01/01/9999,100
P000001655,10/16/2010,01/01/9999,110
P000001656,10/17/2010,01/01/9999,120
P000001657,10/18/2010,01/01/9999,420
P000001658,10/18/2010,01/01/9999,380
P000001659,10/18/2010,01/01/9999,420
P000001660,10/18/2010,01/01/9999,520
P000001661,10/19/2010,01/01/9999,830
P000001662,10/20/2010,01/01/9999,780
P000001663,10/20/2010,01/01/9999,870
P000001664,10/20/2010,01/01/9999,830
P000001665,10/20/2010,01/01/9999,870
P000001666,10/20/2010,01/01/9999,770
P000001667,10/21/2010,01/01/9999,3360
P000001668,10/21/2010,01/01/9999,2540
P000001669,10/22/2010,01/01/9999,2990
P000001670,10/22/2010,01/01/9999,2940
P000001671,10/22/2010,01/01/9999,3480
P000001672,10/22/2010,01/01/9999,5360
P000001673,10/23/2010,01/01/9999,5340
P000001674,10/23/2010,01/01/9999,5310
P000001675,10/23/2010,01/01/9999,5580
P000001676,10/24/2010,01/01/9999,5670
P000001677,10/24/2010,01/01/9999,13700
P000001678,10/28/2010,01/01/9999,8400
P000001679,10/28/2010,01/01/9999,9600
P000001680,10/28/2010,01/01/9999,8710
P000001681,10/29/2010,01/01/9999,8800
P000001682,10/29/2010,01/01/9999,12400
P000001683,10/29/2010,01/01/9999,12010
P000001684,10/29/2010,01/01/9999,9970
P000001685,10/29/2010,01/01/9999,9830
P000001686,10/29/2010,01/01/9999,12300
P000001687,10/29/2010,01/01/9999,340
P000001688,10/29/2010,01/01/9999,350
P000001689,10/30/2010,01/01/9999,360
P000001690,10/30/2010,01/01/9999,330
P000001691,10/30/2010,01/01/9999,270
P000001692,10/31/2010,01/01/9999,260
P000001693,11/03/2010,01/01/9999,330
P000001694,11/03/2010,01/01/9999,300
P000001695,11/03/2010,01/01/9999,450
P000001696,11/03/2010,01/01/9999,420
P000001697,11/04/2010,01/01/9999,880
P000001698,11/04/2010,01/01/9999,510
P000001699,11/05/2010,01/01/9999,450
P000001700,11/05/2010,01/01/9999,950
P000001701,11/05/2010,01/01/9999,740
P000001702,11/05/2010,01/01/9999,1560
P000001703,11/05/2010,01/01/9999,1150
P000001704,11/05/2010,01/01/9999,1370
P000001705,11/06/2010,01/01/9999,1580
P000001706,11/06/2010,01/01/9999,1110
P000001707,11/06/2010,01/01/9999,320
P000001708,11/06/2010,01/01/9999,290
P000001709,11/07/2010,01/01/9999,480
P000001710,11/07/2010,01/01/9999,560
P000001711,11/08/2010,01/01/9999,280
P000001712,11/08/2010,01/01/9999,940
P000001713,11/09/2010,01/01/9999,590
P000001714,11/09/2010,01/01/9999,880
P000001715,11/09/2010,01/01/9999,930
P000001716,11/09/2010,01/01/9999,280
P000001717,11/10/2010,01/01/9999,280
P000001718,11/10/2010,01/01/9999,620
P000001719,11/12/2010,01/01/9999,520
P000001720,11/12/2010,01/01/9999,680
P000001721,11/12/2010,01/01/9999,230
P000001722,11/12/2010,01/01/9999,520
P000001723,11/12/2010,01/01/9999,790
P000001724,11/13/2010,01/01/9999,460
P000001725,11/13/2010,01/01/9999,690
P000001726,11/13/2010,01/01/9999,780
P000001727,11/13/2010,01/01/9999,520
P000001728,11/13/2010,01/01/9999,770
P000001729,11/14/2010,01/01/9999,610
P000001730,11/14/2010,01/01/9999,840
P000001731,11/14/2010,01/01/9999,700
P000001732,11/14/2010,01/01/9999,530
P000001733,11/15/2010,01/01/9999,560
P000001734,11/15/2010,01/01/9999,470
P000001735,11/15/2010,01/01/9999,630
P000001736,11/16/2010,01/01/9999,460
P000001737,11/16/2010,01/01/9999,620
P000001738,11/16/2010,01/01/9999,740
P000001739,11/16/2010,01/01/9999,580
P000001740,11/17/2010,01/01/9999,610
P000001741,11/17/2010,01/01/9999,470
P000001742,11/18/2010,01/01/9999,240
P000001743,11/18/2010,01/01/9999,280
P000001744,11/18/2010,01/01/9999,250
P000001745,11/19/2010,01/01/9999,200
P000001746,11/19/2010,01/01/9999,350
P000001747,11/19/2010,01/01/9999,410
P000001748,11/20/2010,01/01/9999,390
P000001749,11/20/2010,01/01/9999,340
P000001750,11/20/2010,01/01/9999,450
P000001751,11/20/2010,01/01/9999,410
P000001752,11/21/2010,01/01/9999,750
P000001753,11/21/2010,01/01/9999,820
P000001754,11/21/2010,01/01/9999,650
P000001755,11/21/2010,01/01/9999,550
P000001756,11/21/2010,01/01/9999,500
P000001757,11/21/2010,01/01/9999,1630
P000001758,11/22/2010,01/01/9999,1120
P000001759,11/22/2010,01/01/9999,1640
P000001760,11/23/2010,01/01/9999,1620
P000001761,11/24/2010,01/01/9999,1580
P000001762,11/25/2010,01/01/9999,670
P000001763,11/25/2010,01/01/9999,570
P000001764,11/25/2010,01/01/9999,860
P000001765,11/26/2010,01/01/9999,920
P000001766,11/26/2010,01/01/9999,720
P000001767,11/28/2010,01/01/9999,970
P000001768,11/28/2010,01/01/9999,510
P000001769,11/28/2010,01/01/9999,470
P000001770,11/28/2010,01/01/9999,500
P000001771,11/28/2010,01/01/9999,670
P000001772,11/28/2010,01/01/9999,890
P000001773,11/28/2010,01/01/9999,710
P000001774,11/28/2010,01/01/9999,520
P000001775,11/29/2010,01/01/9999,790
P000001776,11/29/2010,01/01/9999,690
P000001777,11/30/2010,01/01/9999,260
P000001778,11/30/2010,01/01/9999,320
P000001779,11/30/2010,01/01/9999,360
P000001780,12/01/2010,01/01/9999,380
P000001781,12/01/2010,01/01/9999,400
P000001782,12/01/2010,01/01/9999,1400
P000001783,12/02/2010,01/01/9999,760
P000001784,12/02/2010,01/01/9999,820
P000001785,12/02/2010,01/01/9999,800
P000001786,12/02/2010,01/01/9999,1050
P000001787,12/02/2010,01/01/9999,260
P000001788,12/03/2010,01/01/9999,340
P000001789,12/03/2010,01/01/9999,450
P000001790,12/03/2010,01/01/9999,480
P000001791,12/03/2010,01/01/9999,270
P000001792,12/04/2010,01/01/9999,480
P000001793,12/04/2010,01/01/9999,420
P000001794,12/05/2010,01/01/9999,440
P000001795,12/05/2010,01/01/9999,440
P000001796,12/05/2010,01/01/9999,460
P000001797,12/05/2010,01/01/9999,600
P000001798,12/06/2010,01/01/9999,860
P000001799,12/07/2010,01/01/9999,490
P000001800,12/07/2010,01/01/9999,450
P000001801,12/08/2010,01/01/9999,990
P000001802,12/08/2010,01/01/9999,690
P000001803,12/08/2010,01/01/9999,640
P000001804,12/08/2010,01/01/9999,670
P000001805,12/09/2010,01/01/9999,560
P000001806,12/09/2010,01/01/9999,520
P000001807,12/09/2010,01/01/9999,690
P000001808,12/09/2010,01/01/9999,680
P000001809,12/10/2010,01/01/9999,450
P000001810,12/10/2010,01/01/9999,700
P000001811,12/10/2010,01/01/9999,720
P000001812,12/11/2010,01/01/9999,420
P000001813,12/11/2010,01/01/9999,390
P000001814,12/12/2010,01/01/9999,320
P000001815,12/12/2010,01/01/9999,280
P000001816,12/12/2010,01/01/9999,240
P000001817,12/12/2010,01/01/9999,440
P000001818,12/13/2010,01/01/9999,580
P000001819,12/14/2010,01/01/9999,320
P000001820,12/14/2010,01/01/9999,640
P000001821,12/15/2010,01/01/9999,570
P000001822,12/16/2010,01/01/9999,12900
P000001823,12/16/2010,01/01/9999,13200
P000001824,12/17/2010,01/01/9999,12000
P000001825,12/17/2010,01/01/9999,11080
P000001826,12/17/2010,01/01/9999,10600
P000001827,12/19/2010,01/01/9999,860
P000001828,12/19/2010,01/01/9999,880
P000001829,12/19/2010,01/01/9999,230
P000001830,12/19/2010,01/01/9999,400
P000001831,12/19/2010,01/01/9999,390
P000001832,12/20/2010,01/01/9999,1620
P000001833,12/21/2010,01/01/9999,1540
P000001834,12/22/2010,01/01/9999,1880
P000001835,12/22/2010,01/01/9999,1970
P000001836,12/22/2010,01/01/9999,1820
P000001837,12/23/2010,01/01/9999,6970
P000001838,12/23/2010,01/01/9999,8700
P000001839,12/23/2010,01/01/9999,7200
P000001840,12/23/2010,01/01/9999,6900
P000001841,12/24/2010,01/01/9999,7000
P000001842,12/24/2010,01/01/9999,4100
P000001843,12/25/2010,01/01/9999,3900
P000001844,12/25/2010,01/01/9999,3700
P000001845,12/25/2010,01/01/9999,5670
P000001846,12/25/2010,01/01/9999,4000
P000001847,12/26/2010,01/01/9999,8800
P000001848,12/27/2010,01/01/9999,7000
P000001849,12/27/2010,01/01/9999,6930
P000001850,12/28/2010,01/01/9999,7500
P000001851,12/28/2010,01/01/9999,7280
P000001852,12/29/2010,01/01/9999,610
P000001853,12/29/2010,01/01/9999,590
P000001854,12/29/2010,01/01/9999,730
P000001855,12/29/2010,01/01/9999,580
P000001856,12/29/2010,01/01/9999,900
P000001857,12/30/2010,01/01/9999,710
